,id,address,base_addr,dist
21053,7914419,"шоссе Открытое, д. 28, к. 11","Открытое шоссе, дом 28, корпус 11",0.5
3087,7687009,"шоссе Аминьевское, д. 18, к. 3","Аминьевское шоссе, дом 18, корпус 3",0.5
5733,8083460,"шоссе Варшавское, д. 51, к. 1","Варшавское шоссе, дом 51, корпус 1",0.5
5550,7626034,"улица Бутлерова, д. 36, к. 1","улица Бутлерова, дом 36, корпус 1",0.5
23648,7599146,"проспект Пролетарский, д. 18, к. 2","Пролетарский проспект, дом 18, корпус 2",0.5
24331,7955142,"улица Расплетина, д. 8, к. 1","улица Расплетина, дом 8, корпус 1",0.5
5422,7579213,"проспект Буденного, д. 24, к. 2","проспект Будённого, дом 24, корпус 2",0.5
13869,7689826,"улица Кременчугская, д. 44, к. 1","Кременчугская улица, дом 44, корпус 1",0.5
31964,7590140,"улица Элеваторная, д. 8, к. 3","Элеваторная улица, дом 8, корпус 3",0.5
27316,7564764,"улица Стартовая, д. 5, к. 2","Стартовая улица, дом 5, корпус 2",0.5
21275,7763062,"улица Палехская, д. 124, к. 1","Палехская улица, дом 124, корпус 1",0.5
21014,7914365,"шоссе Открытое, д. 25, к. 5","Открытое шоссе, дом 25, корпус 5",0.5
16987,8646725,"улица Металлургов, д. 26, к. 2","улица Металлургов, дом 26, корпус 2",0.5
3472,7557181,"улица Артековская, д. 7, к. 1","Артековская улица, дом 7, корпус 1",0.5
29697,8023311,"улица Флотская, д. 52, к. 3","Флотская улица, дом 52, корпус 3",0.5
11891,7604001,"улица Каспийская, д. 24, к. 1","Каспийская улица, дом 24, корпус 1",0.5
20592,7591017,"улица Оренбургская, д. 24, к. 2","Оренбургская улица, дом 24, корпус 2",0.5
18871,7574698,"улица Нижегородская, д. 78, к. 2","Нижегородская улица, дом 78, корпус 2",0.5
16923,7786477,"улица Менжинского, д. 11, к. 2","улица Менжинского, дом 11, корпус 2",0.5
11998,8051172,"улица Каховка, д. 13, к. 1","улица Каховка, дом 13, корпус 1",0.5
20755,7993024,"улица Осташковская, д. 9, к. 4","Осташковская улица, дом 9, корпус 4",0.5
6920,7715470,"проспект Волгоградский, д. 151, к. 2","Волгоградский проспект, дом 151, корпус 2",0.5
5474,7821453,"проезд. Булатниковский, д. 2В, к. 1","Булатниковский проезд, дом 2В, корпус 1",0.5
11251,7603467,"улица Инженерная, д. 10, к. 2","Инженерная улица, дом 10, корпус 2",0.5
15629,7564070,"улица Люблинская, д. 113, к. 3","Люблинская улица, дом 113, корпус 3",0.5
7879,7689133,"улица Герасима Курина, д. 4, к. 4","улица Герасима Курина, дом 4, корпус 4",0.5
22240,9015292,"улица Пермская, д. 9","Пермская улица, дом 9                                                        ",0.5
3748,7559895,"улица Байкальская, д. 25, к. 2","Байкальская улица, дом 25, корпус 2",0.5
9046,7588529,"шоссе Дмитровское, д. 36, к. 2","Дмитровское шоссе, дом 36, корпус 2",0.5
5398,7567506,"проезд. Будайский, д. 6, к. 1","Будайский проезд, дом 6, корпус 1",0.5
4763,7683436,"улица Боженко, д. 7, к. 1","улица Боженко, дом 7, корпус 1",0.5
3461,7687675,"улица Артамонова, д. 18, к. 1","улица Артамонова, дом 18, корпус 1",0.5
5417,7579208,"проспект Буденного, д. 22, к. 1","проспект Будённого, дом 22, корпус 1",0.5
8886,7873736,"улица Дербеневская, д. 14, к. 5","Дербеневская улица, дом 14, корпус 5",0.5
26374,8042421,"бульвар Сиреневый, д. 69, к. 5","Сиреневый бульвар, дом 69, корпус 5",0.5
25180,7575328,"бульвар Самаркандский, д. 13, к. 3","Самаркандский бульвар, дом 13, корпус 3",0.5
29259,8126049,"проспект Федеративный, д. 18, к. 2","Федеративный проспект, дом 18, корпус 2",0.5
22812,8643911,"улица Плеханова, д. 28, к. 4","улица Плеханова, дом 28, корпус 4",0.5
17027,7638549,"переулок Мещерский, д. 2, к. 1","Мещерский переулок, дом 2, корпус 1",0.5
12009,8051255,"улица Каховка, д. 14, к. 4","улица Каховка, дом 14, корпус 4",0.5
22251,8644103,"улица Перовская, д. 7, к. 2","Перовская улица, дом 7, корпус 2",0.5
16996,8646699,"улица Металлургов, д. 32, к. 3","улица Металлургов, дом 32, корпус 3",0.5
8497,7946532,"улица Гришина, д. 21, к. 2","улица Гришина, дом 21, корпус 2",0.5
21847,7690772,"улица Партизанская, д. 33, к. 2","Партизанская улица, дом 33, корпус 2",0.5
16988,8646718,"улица Металлургов, д. 26, к. 3","улица Металлургов, дом 26, корпус 3",0.5
1571,6709873,"г. Троицк, улица Спортивная, д. 3","город Троицк, Спортивная улица, дом 3",0.5
10213,8159584,"шоссе Загородное, д. 11, к. 1","Загородное шоссе, дом 11, корпус 1",0.5
5785,8070213,"шоссе Варшавское, д. 90, к. 1","Варшавское шоссе, дом 90, корпус 1",0.5
6034,7819490,"улица Веерная, д. 28, к. 2","Веерная улица, дом 28, корпус 2",0.5
22297,7681915,"улица Перовская, д. 42, к. 3","Перовская улица, дом 42, корпус 3",0.5
18426,7557927,"улица Нагорная, д. 39, к. 1","Нагорная улица, дом 39, корпус 1",0.5
1556,6709868,"г. Троицк, переулок Парковый, д. 5","город Троицк, Парковый переулок, дом 5",0.5
15436,7667234,"проспект Ломоносовский, д. 7, к. 3","Ломоносовский проспект, дом 7, корпус 3",0.5
24425,7569489,"улица Речников, д. 24, к. 2","улица Речников, дом 24, корпус 2",0.5
22281,7681556,"улица Перовская, д. 36, к. 2","Перовская улица, дом 36, корпус 2",0.5
23817,7960923,"улица Профсоюзная, д. 91, к. 3","Профсоюзная улица, дом 91, корпус 3",0.5
7573,7554835,"улица Гарибальди, д. 21, к. 3","улица Гарибальди, дом 21, корпус 3",0.5
10549,7718367,"улица Зеленодольская, д. 28, к. 4","Зеленодольская улица, дом 28, корпус 4",0.5
17106,7654173,"улица Миллионная, д. 8, к. 2","Миллионная улица, дом 8, корпус 2",0.5
20949,7569232,"шоссе Открытое, д. 6, к. 7","Открытое шоссе, дом 6, корпус 7",0.5
22285,7681690,"улица Перовская, д. 38, к. 2","Перовская улица, дом 38, корпус 2",0.5
15626,7563926,"улица Люблинская, д. 111, стр. 3","Люблинская улица, дом 111, строение 3",0.5
7589,8156076,"улица Гарибальди, д. 27, к. 2","улица Гарибальди, дом 27, корпус 2",0.5
7593,8156089,"улица Гарибальди, д. 29, к. 2","улица Гарибальди, дом 29, корпус 2",0.5
10434,8162479,"бульвар Звездный, д. 26, к. 2","Звёздный бульвар, дом 26, корпус 2",0.5
29295,7991241,"проспект Федеративный, д. 48, к. 2","Федеративный проспект, дом 48, корпус 2",0.5
10085,7645959,"улица Живописная, д. 13, к. 3","Живописная улица, дом 13, корпус 3",0.5
3131,7557186,"улица Амурская, д. 21, к. 2","Амурская улица, дом 21, корпус 2",0.5
3114,7701843,"улица Амундсена, д. 13, к. 2","улица Амундсена, дом 13, корпус 2",0.5
